SRR7687716,WGS,252,1299337956,PRJNA471898,SAMN09715283,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",544603001,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548174,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1224_1_L7967511,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1084,SRP157584,2018-08-13T09:23:00Z,1,human skin,Ic-R,Ss,MET1084
SRR7687717,WGS,252,1418513796,PRJNA471898,SAMN09715283,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",600732820,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548174,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1224_1_L7967511,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1084,SRP157584,2018-08-13T10:17:00Z,1,human skin,Ic-R,Ss,MET1084
SRR7687718,WGS,252,1227150036,PRJNA471898,SAMN09715283,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",507099751,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548174,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1224_1_L7967511,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1084,SRP157584,2018-08-13T10:18:00Z,1,human skin,Ic-R,Ss,MET1084
SRR7687719,WGS,252,3970017576,PRJNA471898,SAMN09715284,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",1704986608,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548175,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1173_1_L7965324,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1085,SRP157584,2018-08-13T10:22:00Z,1,human skin,Pc-R,Ss,MET1085
SRR7687720,WGS,252,4067641620,PRJNA471898,SAMN09715284,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",1751827107,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548175,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1173_1_L7965324,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1085,SRP157584,2018-08-13T10:23:00Z,1,human skin,Pc-R,Ss,MET1085
SRR7687721,WGS,252,4119134544,PRJNA471898,SAMN09715284,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",1814563794,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548175,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1173_1_L7965324,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1085,SRP157584,2018-08-13T10:22:00Z,1,human skin,Pc-R,Ss,MET1085
SRR7687722,WGS,252,149659776,PRJNA471898,SAMN09715285,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",67472998,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548176,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1241_1_L7968352,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1087,SRP157584,2018-08-13T10:14:00Z,1,human skin,Ra-R,Ss,MET1087
SRR7687723,WGS,252,162400896,PRJNA471898,SAMN09715285,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",74919420,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548176,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1241_1_L7968352,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1087,SRP157584,2018-08-13T10:16:00Z,1,human skin,Ra-R,Ss,MET1087
SRR7687724,WGS,252,148475124,PRJNA471898,SAMN09715285,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",65642413,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548176,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1241_1_L7968352,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1087,SRP157584,2018-08-13T10:16:00Z,1,human skin,Ra-R,Ss,MET1087
SRR7687725,WGS,252,898029720,PRJNA471898,SAMN09715285,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",410661931,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548176,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1241_1_L7968352,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1087,SRP157584,2018-08-13T10:18:00Z,1,human skin,Ra-R,Ss,MET1087
